name,value
BMS_Nutzbare_EntladeEnergie,45045
BMS_Nutzbare_EntladeEnergie,44885
BMS_Nutzbare_EntladeEnergie,36910
BMS_Nutzbare_EntladeEnergie,55855
BMS_Nutzbare_EntladeEnergie,48855
BMS_Nutzbare_EntladeEnergie,45240
BMS_Nutzbare_EntladeEnergie,48015
BMS_Nutzbare_EntladeEnergie,58060
BMS_Nutzbare_EntladeEnergie,39060
BMS_Nutzbare_EntladeEnergie,41580
BMS_Nutzbare_EntladeEnergie,23770
BMS_Nutzbare_EntladeEnergie,46815
BMS_Nutzbare_EntladeEnergie,47530
BMS_Nutzbare_EntladeEnergie,27235
BMS_Nutzbare_EntladeEnergie,44460
BMS_Nutzbare_EntladeEnergie,53355
BMS_Nutzbare_EntladeEnergie,46670
BMS_Nutzbare_EntladeEnergie,37770
BMS_Nutzbare_EntladeEnergie,40130
BMS_Nutzbare_EntladeEnergie,53565
BMS_Nutzbare_EntladeEnergie,46595
BMS_Nutzbare_EntladeEnergie,37705
BMS_Nutzbare_EntladeEnergie,58140
BMS_Nutzbare_EntladeEnergie,48020
BMS_Nutzbare_EntladeEnergie,39830
BMS_Nutzbare_EntladeEnergie,36600
BMS_Nutzbare_EntladeEnergie,39630
BMS_Nutzbare_EntladeEnergie,57660
BMS_Nutzbare_EntladeEnergie,44350
BMS_Nutzbare_EntladeEnergie,43755
BMS_Nutzbare_EntladeEnergie,46715
BMS_Nutzbare_EntladeEnergie,55840
BMS_Nutzbare_EntladeEnergie,44415
BMS_Nutzbare_EntladeEnergie,41145
BMS_Nutzbare_EntladeEnergie,39790
BMS_Nutzbare_EntladeEnergie,36725
BMS_Nutzbare_EntladeEnergie,44835
BMS_Nutzbare_EntladeEnergie,23805
BMS_Nutzbare_EntladeEnergie,39070
BMS_Nutzbare_EntladeEnergie,30990
BMS_Nutzbare_EntladeEnergie,51945
BMS_Nutzbare_EntladeEnergie,38115
BMS_Nutzbare_EntladeEnergie,47915
BMS_Nutzbare_EntladeEnergie,44785
BMS_Nutzbare_EntladeEnergie,53060
BMS_Nutzbare_EntladeEnergie,45030
BMS_Nutzbare_EntladeEnergie,45165
BMS_Nutzbare_EntladeEnergie,57610
BMS_Nutzbare_EntladeEnergie,44125
BMS_Nutzbare_EntladeEnergie,41465
BMS_Nutzbare_EntladeEnergie,37320
BMS_Nutzbare_EntladeEnergie,26010
BMS_Nutzbare_EntladeEnergie,41505
BMS_Nutzbare_EntladeEnergie,36620
BMS_Nutzbare_EntladeEnergie,50600
BMS_Nutzbare_EntladeEnergie,44155
BMS_Nutzbare_EntladeEnergie,44405
BMS_Nutzbare_EntladeEnergie,53470
BMS_Nutzbare_EntladeEnergie,48760
BMS_Nutzbare_EntladeEnergie,44015
BMS_Nutzbare_EntladeEnergie,31225
BMS_Nutzbare_EntladeEnergie,45120
BMS_Nutzbare_EntladeEnergie,44505
BMS_Nutzbare_EntladeEnergie,46000
BMS_Nutzbare_EntladeEnergie,39590
BMS_Nutzbare_EntladeEnergie,45135
BMS_Nutzbare_EntladeEnergie,46055
BMS_Nutzbare_EntladeEnergie,47480
BMS_Nutzbare_EntladeEnergie,52340
BMS_Nutzbare_EntladeEnergie,37660
BMS_Nutzbare_EntladeEnergie,53255
BMS_Nutzbare_EntladeEnergie,52100
BMS_Nutzbare_EntladeEnergie,52225
BMS_Nutzbare_EntladeEnergie,45935
BMS_Nutzbare_EntladeEnergie,47685
BMS_Nutzbare_EntladeEnergie,47640
BMS_Nutzbare_EntladeEnergie,41245
BMS_Nutzbare_EntladeEnergie,30780
BMS_Nutzbare_EntladeEnergie,44005
BMS_Nutzbare_EntladeEnergie,30555
BMS_Nutzbare_EntladeEnergie,57740
BMS_Nutzbare_EntladeEnergie,44315
BMS_Nutzbare_EntladeEnergie,55965
BMS_Nutzbare_EntladeEnergie,56590
BMS_Nutzbare_EntladeEnergie,53020
BMS_Nutzbare_EntladeEnergie,55635
BMS_Nutzbare_EntladeEnergie,52645
BMS_Nutzbare_EntladeEnergie,38465
BMS_Nutzbare_EntladeEnergie,45790
BMS_Nutzbare_EntladeEnergie,45080
BMS_Nutzbare_EntladeEnergie,26810
BMS_Nutzbare_EntladeEnergie,44935
BMS_Nutzbare_EntladeEnergie,44500
BMS_Nutzbare_EntladeEnergie,29945
BMS_Nutzbare_EntladeEnergie,55810
BMS_Nutzbare_EntladeEnergie,47265
BMS_Nutzbare_EntladeEnergie,39780
BMS_Nutzbare_EntladeEnergie,41065
BMS_Nutzbare_EntladeEnergie,53260
BMS_Nutzbare_EntladeEnergie,45835
BMS_Nutzbare_EntladeEnergie,39805
BMS_Nutzbare_EntladeEnergie,37460
BMS_Nutzbare_EntladeEnergie,26355
BMS_Nutzbare_EntladeEnergie,55895
BMS_Nutzbare_EntladeEnergie,52680
BMS_Nutzbare_EntladeEnergie,57800
BMS_Nutzbare_EntladeEnergie,52510
BMS_Nutzbare_EntladeEnergie,30845
BMS_Nutzbare_EntladeEnergie,47660
BMS_Nutzbare_EntladeEnergie,46840
BMS_Nutzbare_EntladeEnergie,30445
BMS_Nutzbare_EntladeEnergie,36055
BMS_Nutzbare_EntladeEnergie,57705
BMS_Nutzbare_EntladeEnergie,39950
BMS_Nutzbare_EntladeEnergie,44180
BMS_Nutzbare_EntladeEnergie,55870
BMS_Nutzbare_EntladeEnergie,36365
BMS_Nutzbare_EntladeEnergie,53405
BMS_Nutzbare_EntladeEnergie,26955
BMS_Nutzbare_EntladeEnergie,57595
BMS_Nutzbare_EntladeEnergie,27370
BMS_Nutzbare_EntladeEnergie,26025
BMS_Nutzbare_EntladeEnergie,24165
BMS_Nutzbare_EntladeEnergie,56515
BMS_Nutzbare_EntladeEnergie,46960
BMS_Nutzbare_EntladeEnergie,57900
BMS_Nutzbare_EntladeEnergie,53785
BMS_Nutzbare_EntladeEnergie,29935
BMS_Nutzbare_EntladeEnergie,47615
BMS_Nutzbare_EntladeEnergie,36535
BMS_Nutzbare_EntladeEnergie,48985
BMS_Nutzbare_EntladeEnergie,38215
BMS_Nutzbare_EntladeEnergie,52130
BMS_Nutzbare_EntladeEnergie,39650
BMS_Nutzbare_EntladeEnergie,46800
BMS_Nutzbare_EntladeEnergie,48775
BMS_Nutzbare_EntladeEnergie,51910
BMS_Nutzbare_EntladeEnergie,25040
BMS_Nutzbare_EntladeEnergie,38005
BMS_Nutzbare_EntladeEnergie,47275
BMS_Nutzbare_EntladeEnergie,47730
BMS_Nutzbare_EntladeEnergie,47070
BMS_Nutzbare_EntladeEnergie,44585
BMS_Nutzbare_EntladeEnergie,26280
BMS_Nutzbare_EntladeEnergie,56460
BMS_Nutzbare_EntladeEnergie,44990
BMS_Nutzbare_EntladeEnergie,44340
BMS_Nutzbare_EntladeEnergie,50660
BMS_Nutzbare_EntladeEnergie,40215
BMS_Nutzbare_EntladeEnergie,40060
BMS_Nutzbare_EntladeEnergie,44120
BMS_Nutzbare_EntladeEnergie,40010
BMS_Nutzbare_EntladeEnergie,39775
BMS_Nutzbare_EntladeEnergie,57240
BMS_Nutzbare_EntladeEnergie,24210
BMS_Nutzbare_EntladeEnergie,28370
BMS_Nutzbare_EntladeEnergie,37710
BMS_Nutzbare_EntladeEnergie,41700
BMS_Nutzbare_EntladeEnergie,58010
BMS_Nutzbare_EntladeEnergie,41655
BMS_Nutzbare_EntladeEnergie,30620
BMS_Nutzbare_EntladeEnergie,30550
BMS_Nutzbare_EntladeEnergie,30755
BMS_Nutzbare_EntladeEnergie,26755
BMS_Nutzbare_EntladeEnergie,24230
BMS_Nutzbare_EntladeEnergie,30010
BMS_Nutzbare_EntladeEnergie,46365
BMS_Nutzbare_EntladeEnergie,24190
BMS_Nutzbare_EntladeEnergie,28475
BMS_Nutzbare_EntladeEnergie,52310
BMS_Nutzbare_EntladeEnergie,50535
BMS_Nutzbare_EntladeEnergie,27390
BMS_Nutzbare_EntladeEnergie,46870
BMS_Nutzbare_EntladeEnergie,30100
BMS_Nutzbare_EntladeEnergie,31550
BMS_Nutzbare_EntladeEnergie,53445
BMS_Nutzbare_EntladeEnergie,47010
BMS_Nutzbare_EntladeEnergie,46675
BMS_Nutzbare_EntladeEnergie,52145
BMS_Nutzbare_EntladeEnergie,45190
BMS_Nutzbare_EntladeEnergie,45000
BMS_Nutzbare_EntladeEnergie,26790
BMS_Nutzbare_EntladeEnergie,30435
BMS_Nutzbare_EntladeEnergie,36790
BMS_Nutzbare_EntladeEnergie,41630
BMS_Nutzbare_EntladeEnergie,45985
BMS_Nutzbare_EntladeEnergie,38175
BMS_Nutzbare_EntladeEnergie,46500
BMS_Nutzbare_EntladeEnergie,53435
BMS_Nutzbare_EntladeEnergie,37955
BMS_Nutzbare_EntladeEnergie,31350
BMS_Nutzbare_EntladeEnergie,38140
BMS_Nutzbare_EntladeEnergie,46725
BMS_Nutzbare_EntladeEnergie,48925
BMS_Nutzbare_EntladeEnergie,30540
BMS_Nutzbare_EntladeEnergie,47720
BMS_Nutzbare_EntladeEnergie,44280
BMS_Nutzbare_EntladeEnergie,57275
BMS_Nutzbare_EntladeEnergie,53895
BMS_Nutzbare_EntladeEnergie,44395
BMS_Nutzbare_EntladeEnergie,43845
BMS_Nutzbare_EntladeEnergie,52440
BMS_Nutzbare_EntladeEnergie,27380
BMS_Nutzbare_EntladeEnergie,53620
BMS_Nutzbare_EntladeEnergie,45775
BMS_Nutzbare_EntladeEnergie,45755
BMS_Nutzbare_EntladeEnergie,27350
BMS_Nutzbare_EntladeEnergie,39900
BMS_Nutzbare_EntladeEnergie,40150
BMS_Nutzbare_EntladeEnergie,23780
BMS_Nutzbare_EntladeEnergie,39160
BMS_Nutzbare_EntladeEnergie,45890
BMS_Nutzbare_EntladeEnergie,39990
BMS_Nutzbare_EntladeEnergie,55885
BMS_Nutzbare_EntladeEnergie,41800
BMS_Nutzbare_EntladeEnergie,50595
BMS_Nutzbare_EntladeEnergie,53775
BMS_Nutzbare_EntladeEnergie,56505
BMS_Nutzbare_EntladeEnergie,44625
BMS_Nutzbare_EntladeEnergie,50635
BMS_Nutzbare_EntladeEnergie,41175
BMS_Nutzbare_EntladeEnergie,45180
BMS_Nutzbare_EntladeEnergie,39655
BMS_Nutzbare_EntladeEnergie,52375
BMS_Nutzbare_EntladeEnergie,48340
BMS_Nutzbare_EntladeEnergie,30720
BMS_Nutzbare_EntladeEnergie,30660
BMS_Nutzbare_EntladeEnergie,43730
BMS_Nutzbare_EntladeEnergie,30640
BMS_Nutzbare_EntladeEnergie,46685
BMS_Nutzbare_EntladeEnergie,58330
BMS_Nutzbare_EntladeEnergie,48400
BMS_Nutzbare_EntladeEnergie,53425
BMS_Nutzbare_EntladeEnergie,54015
BMS_Nutzbare_EntladeEnergie,50610
BMS_Nutzbare_EntladeEnergie,44425
BMS_Nutzbare_EntladeEnergie,31450
BMS_Nutzbare_EntladeEnergie,28620
BMS_Nutzbare_EntladeEnergie,29830
BMS_Nutzbare_EntladeEnergie,37795
BMS_Nutzbare_EntladeEnergie,39765
BMS_Nutzbare_EntladeEnergie,58180
BMS_Nutzbare_EntladeEnergie,31265
BMS_Nutzbare_EntladeEnergie,45185
BMS_Nutzbare_EntladeEnergie,53855
BMS_Nutzbare_EntladeEnergie,45995
BMS_Nutzbare_EntladeEnergie,26335
BMS_Nutzbare_EntladeEnergie,44730
BMS_Nutzbare_EntladeEnergie,27005
BMS_Nutzbare_EntladeEnergie,53480
BMS_Nutzbare_EntladeEnergie,23625
BMS_Nutzbare_EntladeEnergie,24420
BMS_Nutzbare_EntladeEnergie,57820
BMS_Nutzbare_EntladeEnergie,44985
BMS_Nutzbare_EntladeEnergie,23850
BMS_Nutzbare_EntladeEnergie,31595
BMS_Nutzbare_EntladeEnergie,44925
BMS_Nutzbare_EntladeEnergie,48650
BMS_Nutzbare_EntladeEnergie,46810
BMS_Nutzbare_EntladeEnergie,26455
BMS_Nutzbare_EntladeEnergie,31730
BMS_Nutzbare_EntladeEnergie,43815
BMS_Nutzbare_EntladeEnergie,31380
BMS_Nutzbare_EntladeEnergie,29525
BMS_Nutzbare_EntladeEnergie,30575
BMS_Nutzbare_EntladeEnergie,36925
BMS_Nutzbare_EntladeEnergie,26155
BMS_Nutzbare_EntladeEnergie,40190
BMS_Nutzbare_EntladeEnergie,54095
BMS_Nutzbare_EntladeEnergie,50680
BMS_Nutzbare_EntladeEnergie,44430
BMS_Nutzbare_EntladeEnergie,51855
BMS_Nutzbare_EntladeEnergie,37395
BMS_Nutzbare_EntladeEnergie,44165
BMS_Nutzbare_EntladeEnergie,26610
BMS_Nutzbare_EntladeEnergie,44325
BMS_Nutzbare_EntladeEnergie,25950
BMS_Nutzbare_EntladeEnergie,44185
BMS_Nutzbare_EntladeEnergie,53880
BMS_Nutzbare_EntladeEnergie,36705
BMS_Nutzbare_EntladeEnergie,53280
BMS_Nutzbare_EntladeEnergie,48070
BMS_Nutzbare_EntladeEnergie,48010
BMS_Nutzbare_EntladeEnergie,46070
BMS_Nutzbare_EntladeEnergie,56470
BMS_Nutzbare_EntladeEnergie,53080
BMS_Nutzbare_EntladeEnergie,44830
BMS_Nutzbare_EntladeEnergie,31530
BMS_Nutzbare_EntladeEnergie,26545
BMS_Nutzbare_EntladeEnergie,29920
BMS_Nutzbare_EntladeEnergie,30220
BMS_Nutzbare_EntladeEnergie,45025
BMS_Nutzbare_EntladeEnergie,39285
BMS_Nutzbare_EntladeEnergie,48405
BMS_Nutzbare_EntladeEnergie,36805
BMS_Nutzbare_EntladeEnergie,49095
BMS_Nutzbare_EntladeEnergie,44375
BMS_Nutzbare_EntladeEnergie,26505
BMS_Nutzbare_EntladeEnergie,30715
BMS_Nutzbare_EntladeEnergie,26290
BMS_Nutzbare_EntladeEnergie,52160
BMS_Nutzbare_EntladeEnergie,47400
BMS_Nutzbare_EntladeEnergie,31160
BMS_Nutzbare_EntladeEnergie,53325
BMS_Nutzbare_EntladeEnergie,37150
BMS_Nutzbare_EntladeEnergie,44255
BMS_Nutzbare_EntladeEnergie,36405
BMS_Nutzbare_EntladeEnergie,24205
BMS_Nutzbare_EntladeEnergie,44035
BMS_Nutzbare_EntladeEnergie,44975
BMS_Nutzbare_EntladeEnergie,47210
BMS_Nutzbare_EntladeEnergie,53505
BMS_Nutzbare_EntladeEnergie,41100
BMS_Nutzbare_EntladeEnergie,46850
BMS_Nutzbare_EntladeEnergie,23660
BMS_Nutzbare_EntladeEnergie,47250
BMS_Nutzbare_EntladeEnergie,41600
BMS_Nutzbare_EntladeEnergie,37575
BMS_Nutzbare_EntladeEnergie,37235
BMS_Nutzbare_EntladeEnergie,53790
BMS_Nutzbare_EntladeEnergie,48000
BMS_Nutzbare_EntladeEnergie,53160
BMS_Nutzbare_EntladeEnergie,43775
BMS_Nutzbare_EntladeEnergie,57835
BMS_Nutzbare_EntladeEnergie,39930
BMS_Nutzbare_EntladeEnergie,52275
BMS_Nutzbare_EntladeEnergie,53385
BMS_Nutzbare_EntladeEnergie,44000
BMS_Nutzbare_EntladeEnergie,47395
BMS_Nutzbare_EntladeEnergie,41475
BMS_Nutzbare_EntladeEnergie,46225
BMS_Nutzbare_EntladeEnergie,44515
BMS_Nutzbare_EntladeEnergie,44760
BMS_Nutzbare_EntladeEnergie,30475
BMS_Nutzbare_EntladeEnergie,46740
BMS_Nutzbare_EntladeEnergie,29555
BMS_Nutzbare_EntladeEnergie,41110
BMS_Nutzbare_EntladeEnergie,47490
BMS_Nutzbare_EntladeEnergie,26400
BMS_Nutzbare_EntladeEnergie,46315
BMS_Nutzbare_EntladeEnergie,57145
BMS_Nutzbare_EntladeEnergie,55945
BMS_Nutzbare_EntladeEnergie,45960
BMS_Nutzbare_EntladeEnergie,50625
BMS_Nutzbare_EntladeEnergie,52095
BMS_Nutzbare_EntladeEnergie,45970
BMS_Nutzbare_EntladeEnergie,26450
BMS_Nutzbare_EntladeEnergie,37160
BMS_Nutzbare_EntladeEnergie,51990
BMS_Nutzbare_EntladeEnergie,39865
BMS_Nutzbare_EntladeEnergie,26530
BMS_Nutzbare_EntladeEnergie,44610
BMS_Nutzbare_EntladeEnergie,44070
BMS_Nutzbare_EntladeEnergie,39625
BMS_Nutzbare_EntladeEnergie,26315
BMS_Nutzbare_EntladeEnergie,57925
BMS_Nutzbare_EntladeEnergie,48565
BMS_Nutzbare_EntladeEnergie,53945
BMS_Nutzbare_EntladeEnergie,57155
BMS_Nutzbare_EntladeEnergie,53095
BMS_Nutzbare_EntladeEnergie,56050
BMS_Nutzbare_EntladeEnergie,46035
BMS_Nutzbare_EntladeEnergie,44230
BMS_Nutzbare_EntladeEnergie,55875
BMS_Nutzbare_EntladeEnergie,39760
BMS_Nutzbare_EntladeEnergie,31605
BMS_Nutzbare_EntladeEnergie,30615
BMS_Nutzbare_EntladeEnergie,44705
BMS_Nutzbare_EntladeEnergie,46445
BMS_Nutzbare_EntladeEnergie,38125
BMS_Nutzbare_EntladeEnergie,37245
BMS_Nutzbare_EntladeEnergie,50615
BMS_Nutzbare_EntladeEnergie,36785
BMS_Nutzbare_EntladeEnergie,37855
BMS_Nutzbare_EntladeEnergie,44085
BMS_Nutzbare_EntladeEnergie,53370
BMS_Nutzbare_EntladeEnergie,43790
BMS_Nutzbare_EntladeEnergie,38090
BMS_Nutzbare_EntladeEnergie,58205
BMS_Nutzbare_EntladeEnergie,39855
BMS_Nutzbare_EntladeEnergie,39890
BMS_Nutzbare_EntladeEnergie,54005
BMS_Nutzbare_EntladeEnergie,30810
BMS_Nutzbare_EntladeEnergie,51930
BMS_Nutzbare_EntladeEnergie,53920
BMS_Nutzbare_EntladeEnergie,48910
BMS_Nutzbare_EntladeEnergie,29865
BMS_Nutzbare_EntladeEnergie,46690
BMS_Nutzbare_EntladeEnergie,56480
BMS_Nutzbare_EntladeEnergie,38965
BMS_Nutzbare_EntladeEnergie,45785
BMS_Nutzbare_EntladeEnergie,31315
BMS_Nutzbare_EntladeEnergie,31300
BMS_Nutzbare_EntladeEnergie,39575
BMS_Nutzbare_EntladeEnergie,43690
BMS_Nutzbare_EntladeEnergie,30085
BMS_Nutzbare_EntladeEnergie,25975
BMS_Nutzbare_EntladeEnergie,37675
BMS_Nutzbare_EntladeEnergie,45925
BMS_Nutzbare_EntladeEnergie,36595
BMS_Nutzbare_EntladeEnergie,45050
BMS_Nutzbare_EntladeEnergie,55900
BMS_Nutzbare_EntladeEnergie,23870
BMS_Nutzbare_EntladeEnergie,44285
BMS_Nutzbare_EntladeEnergie,44160
BMS_Nutzbare_EntladeEnergie,38020
BMS_Nutzbare_EntladeEnergie,53010
BMS_Nutzbare_EntladeEnergie,48890
BMS_Nutzbare_EntladeEnergie,53820
BMS_Nutzbare_EntladeEnergie,44290
BMS_Nutzbare_EntladeEnergie,26485
BMS_Nutzbare_EntladeEnergie,29560
BMS_Nutzbare_EntladeEnergie,44440
BMS_Nutzbare_EntladeEnergie,44930
BMS_Nutzbare_EntladeEnergie,41390
BMS_Nutzbare_EntladeEnergie,43940
BMS_Nutzbare_EntladeEnergie,31515
BMS_Nutzbare_EntladeEnergie,55930
BMS_Nutzbare_EntladeEnergie,26145
BMS_Nutzbare_EntladeEnergie,25930
BMS_Nutzbare_EntladeEnergie,44575
BMS_Nutzbare_EntladeEnergie,26820
BMS_Nutzbare_EntladeEnergie,46835
BMS_Nutzbare_EntladeEnergie,41445
BMS_Nutzbare_EntladeEnergie,48250
BMS_Nutzbare_EntladeEnergie,43705
BMS_Nutzbare_EntladeEnergie,41295
BMS_Nutzbare_EntladeEnergie,27365
BMS_Nutzbare_EntladeEnergie,23670
BMS_Nutzbare_EntladeEnergie,30405
BMS_Nutzbare_EntladeEnergie,29815
BMS_Nutzbare_EntladeEnergie,57965
BMS_Nutzbare_EntladeEnergie,44565
BMS_Nutzbare_EntladeEnergie,47445
BMS_Nutzbare_EntladeEnergie,24365
BMS_Nutzbare_EntladeEnergie,27085
BMS_Nutzbare_EntladeEnergie,39850
BMS_Nutzbare_EntladeEnergie,51980
BMS_Nutzbare_EntladeEnergie,26845
BMS_Nutzbare_EntladeEnergie,57855
BMS_Nutzbare_EntladeEnergie,53845
BMS_Nutzbare_EntladeEnergie,37445
BMS_Nutzbare_EntladeEnergie,44895
BMS_Nutzbare_EntladeEnergie,53395
BMS_Nutzbare_EntladeEnergie,31500
BMS_Nutzbare_EntladeEnergie,28350
BMS_Nutzbare_EntladeEnergie,31095
BMS_Nutzbare_EntladeEnergie,47630
BMS_Nutzbare_EntladeEnergie,30090
BMS_Nutzbare_EntladeEnergie,44805
BMS_Nutzbare_EntladeEnergie,39735
BMS_Nutzbare_EntladeEnergie,37700
BMS_Nutzbare_EntladeEnergie,40100
BMS_Nutzbare_EntladeEnergie,53815
BMS_Nutzbare_EntladeEnergie,48190
BMS_Nutzbare_EntladeEnergie,53890
BMS_Nutzbare_EntladeEnergie,41125
BMS_Nutzbare_EntladeEnergie,47105
BMS_Nutzbare_EntladeEnergie,47580
BMS_Nutzbare_EntladeEnergie,46735
BMS_Nutzbare_EntladeEnergie,49865
BMS_Nutzbare_EntladeEnergie,43725
BMS_Nutzbare_EntladeEnergie,53930
BMS_Nutzbare_EntladeEnergie,44960
BMS_Nutzbare_EntladeEnergie,31570
BMS_Nutzbare_EntladeEnergie,48735
BMS_Nutzbare_EntladeEnergie,57175
BMS_Nutzbare_EntladeEnergie,30690
BMS_Nutzbare_EntladeEnergie,44800
BMS_Nutzbare_EntladeEnergie,30265
BMS_Nutzbare_EntladeEnergie,41405
BMS_Nutzbare_EntladeEnergie,50135
BMS_Nutzbare_EntladeEnergie,47390
BMS_Nutzbare_EntladeEnergie,39905
BMS_Nutzbare_EntladeEnergie,30835
BMS_Nutzbare_EntladeEnergie,46080
BMS_Nutzbare_EntladeEnergie,52135
BMS_Nutzbare_EntladeEnergie,24005
BMS_Nutzbare_EntladeEnergie,43820
BMS_Nutzbare_EntladeEnergie,48245
BMS_Nutzbare_EntladeEnergie,49840
BMS_Nutzbare_EntladeEnergie,37500
BMS_Nutzbare_EntladeEnergie,31390
BMS_Nutzbare_EntladeEnergie,23845
BMS_Nutzbare_EntladeEnergie,57150
BMS_Nutzbare_EntladeEnergie,52120
BMS_Nutzbare_EntladeEnergie,53795
BMS_Nutzbare_EntladeEnergie,45235
BMS_Nutzbare_EntladeEnergie,23635
BMS_Nutzbare_EntladeEnergie,51845
BMS_Nutzbare_EntladeEnergie,39875
BMS_Nutzbare_EntladeEnergie,51870
BMS_Nutzbare_EntladeEnergie,37050
BMS_Nutzbare_EntladeEnergie,39680
BMS_Nutzbare_EntladeEnergie,46560
BMS_Nutzbare_EntladeEnergie,31085
BMS_Nutzbare_EntladeEnergie,53005
BMS_Nutzbare_EntladeEnergie,53120
BMS_Nutzbare_EntladeEnergie,57115
BMS_Nutzbare_EntladeEnergie,53580
BMS_Nutzbare_EntladeEnergie,44520
BMS_Nutzbare_EntladeEnergie,39940
BMS_Nutzbare_EntladeEnergie,29725
BMS_Nutzbare_EntladeEnergie,40090
BMS_Nutzbare_EntladeEnergie,44110
BMS_Nutzbare_EntladeEnergie,48360
BMS_Nutzbare_EntladeEnergie,27335
BMS_Nutzbare_EntladeEnergie,39675
BMS_Nutzbare_EntladeEnergie,37040
BMS_Nutzbare_EntladeEnergie,50665
BMS_Nutzbare_EntladeEnergie,47425
BMS_Nutzbare_EntladeEnergie,28575
BMS_Nutzbare_EntladeEnergie,30675
BMS_Nutzbare_EntladeEnergie,48030
BMS_Nutzbare_EntladeEnergie,52700
BMS_Nutzbare_EntladeEnergie,29535
BMS_Nutzbare_EntladeEnergie,44555
BMS_Nutzbare_EntladeEnergie,44775
BMS_Nutzbare_EntladeEnergie,44790
BMS_Nutzbare_EntladeEnergie,57940
BMS_Nutzbare_EntladeEnergie,54020
BMS_Nutzbare_EntladeEnergie,24330
BMS_Nutzbare_EntladeEnergie,36505
BMS_Nutzbare_EntladeEnergie,45130
BMS_Nutzbare_EntladeEnergie,39825
BMS_Nutzbare_EntladeEnergie,24350
BMS_Nutzbare_EntladeEnergie,53335
BMS_Nutzbare_EntladeEnergie,26045
BMS_Nutzbare_EntladeEnergie,50290
BMS_Nutzbare_EntladeEnergie,46650
BMS_Nutzbare_EntladeEnergie,44940
BMS_Nutzbare_EntladeEnergie,36950
BMS_Nutzbare_EntladeEnergie,44220
BMS_Nutzbare_EntladeEnergie,41835
BMS_Nutzbare_EntladeEnergie,49215
BMS_Nutzbare_EntladeEnergie,26555
BMS_Nutzbare_EntladeEnergie,28510
BMS_Nutzbare_EntladeEnergie,44470
BMS_Nutzbare_EntladeEnergie,31005
BMS_Nutzbare_EntladeEnergie,41430
BMS_Nutzbare_EntladeEnergie,41555
BMS_Nutzbare_EntladeEnergie,50655
BMS_Nutzbare_EntladeEnergie,27260
BMS_Nutzbare_EntladeEnergie,48225
BMS_Nutzbare_EntladeEnergie,31540
